iteration,v1_log,alpha_log,status,
10,-0.8071498862655769,0.03717808426952976,
20,-1.4148222922928657,0.11169725399071859,
30,-1.7662931222116318,0.15229915516362297,
40,-1.9287320743560015,0.29238255636487764,
50,-2.112892975764638,0.31355923144232617,
60,-2.239498911203428,0.43575385933791333,
70,-2.3921324410804474,0.5280209642787421,
80,-2.6726789838918292,0.7993073001061747,
90,-3.0365345884111887,1.097637330496736,
100,-3.0365345884111887,1.097637330496736,
110,-3.0365345884111887,1.097637330496736,
120,-3.0365345884111887,1.097637330496736,
130,-3.0365345884111887,1.097637330496736,
140,-3.0365345884111887,1.097637330496736,
150,-3.0365345884111887,1.097637330496736,
160,-3.0365345884111887,1.097637330496736,
170,-3.0365345884111887,1.097637330496736,
180,-3.0365345884111887,1.097637330496736,
190,-3.0365345884111887,1.097637330496736,
200,-3.0365345884111887,1.097637330496736,
