iteration,v1_log,alpha_log,status,
10,1.277059242414409,0.014099591881921598,
20,1.465249223168285,0.0016513526490365,
30,1.6025491177556308,0.0034484271881899753,
40,1.6025491177556308,0.0034484271881899753,
50,1.6025491177556308,0.0034484271881899753,
60,1.6333686960313207,0.00207265036984823,
70,1.6250450740243803,0.0014950783615516822,
80,1.6250450740243803,0.0014950783615516822,
90,1.6560722493124687,0.00025879029669325076,
100,1.6560722493124687,0.00025879029669325076,
110,1.6560722493124687,0.00025879029669325076,
120,1.6560722493124687,0.00025879029669325076,
130,1.6560722493124687,0.00025879029669325076,
140,1.6560722493124687,0.00025879029669325076,
150,1.6560722493124687,0.00025879029669325076,
160,1.6560722493124687,0.00025879029669325076,
170,1.6560722493124687,0.00025879029669325076,
180,1.6560722493124687,0.00025879029669325076,
190,1.6560722493124687,0.00025879029669325076,
200,1.6560722493124687,0.00025879029669325076,
